Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,ai-description
BGSNL-1090,bgsnl-1090,Elegant - Silver Necklace. set with 10.00ct colour stones (0 pcs). Total weight: 81.00g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1090,,Title,Default Title,,,,,,,,630.0,,,TRUE,,,,,,shopify,1,DENY,81.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1090.jpg,1,BGSNL-1090,,FALSE,BGSNL-1090 | BG Jewels,Elegant - Silver Necklace. set with 10.00ct colour stones (0 pcs). Total weight: 81.00g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1090,,,New,FALSE,,,,,,"This piece of jewelry is a traditional silver waist belt or kamarband, featuring a central lion motif in gold color. It is adorned with a combination of colored stones, possibly including rubies, emeralds, and sapphire-like stones, adding vibrant accents to the design. The intricate craftsmanship, along with the use of pearls on either side, gives it an ornate and regal appearance. The red tassel ties add a contrasting touch to the overall aesthetic."
BGSNL-1091,bgsnl-1091,Elegant - Silver Necklace. Total weight: 660.00g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1091,,Title,Default Title,,,,,,,,1830.0,,,TRUE,,,,,,shopify,1,DENY,660.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1091.jpg,1,BGSNL-1091,,FALSE,BGSNL-1091 | BG Jewels,Elegant - Silver Necklace. Total weight: 660.00g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1091,,,New,FALSE,,,,,,"This is a multi-strand necklace featuring beads with an iridescent quality, likely moonstone or a similar gemstone, creating a cascading effect. The design is modern with a touch of elegance, accentuated by the layering of numerous strands. The closure is finished with a dark blue tassel, adding a contrasting detail. The absence of a visible metal setting suggests a minimalist approach, focusing on the beauty of the stones."
BGSRI-1000,bgsri-1000,Elegant - Silver Ring. Total weight: 11.00g.,BG Jewels,Apparel & Accessories > Jewelry,RING,"RING, SS",TRUE,Active,BGSRI-1000,,Title,Default Title,,,,,,,,130.0,,,TRUE,,,,,,shopify,1,DENY,11.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSRI-1000.jpg,1,BGSRI-1000,,FALSE,BGSRI-1000 | BG Jewels,Elegant - Silver Ring. Total weight: 11.00g.,-,Apparel & Accessories > Jewelry,,,BGSRI-1000,,,New,FALSE,,,,,,"This is a statement ring featuring a large, faceted stone at its center, likely a gray or smoky quartz, surrounded by a halo of small, clear stones that could be diamonds. The ring showcases a two-tone metal design with gold and silver elements. Notably, two gold fish motifs flank the central stone, adding a touch of traditional artistry. The ring’s combination of metals and unique motifs suggests a blend of modern and traditional design styles."
BGSRI-1001,bgsri-1001,Elegant - Silver Ring. Total weight: 21.00g.,BG Jewels,Apparel & Accessories > Jewelry,RING,"RING, SS",TRUE,Active,BGSRI-1001,,Title,Default Title,,,,,,,,250.0,,,TRUE,,,,,,shopify,1,DENY,21.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSRI-1001.jpg,1,BGSRI-1001,,FALSE,BGSRI-1001 | BG Jewels,Elegant - Silver Ring. Total weight: 21.00g.,-,Apparel & Accessories > Jewelry,,,BGSRI-1001,,,New,FALSE,,,,,,"This image showcases a set of rings. They feature a mix of silver and gold metal tones. Each ring is adorned with a different stone: an oval green stone, a central clear stone surrounded by small diamonds, and an oval pink stone, indicating possible emerald, diamond, and ruby or sapphire respectively. The design style appears to be modern with a distinctive, bold aesthetic."
BGSRI-1002,bgsri-1002,Elegant - Silver Ring. Total weight: 12.00g.,BG Jewels,Apparel & Accessories > Jewelry,RING,"RING, SS",TRUE,Active,BGSRI-1002,,Title,Default Title,,,,,,,,140.0,,,TRUE,,,,,,shopify,1,DENY,12.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSRI-1002.jpg,1,BGSRI-1002,,FALSE,BGSRI-1002 | BG Jewels,Elegant - Silver Ring. Total weight: 12.00g.,-,Apparel & Accessories > Jewelry,,,BGSRI-1002,,,New,FALSE,,,,,,"This is a statement ring featuring a two-tone design with both gold and silver elements. The focal point is an oval blue stone, likely a sapphire, encircled by small clear stones resembling diamonds. The upper part of the ring showcases a gold peacock motif set against a silver backdrop with floral detailing. The overall style appears to fuse traditional and modern elements, highlighting intricate craftsmanship."
BGSRI-1003,bgsri-1003,Elegant - Silver Ring. Total weight: 15.00g.,BG Jewels,Apparel & Accessories > Jewelry,RING,"RING, SS",TRUE,Active,BGSRI-1003,,Title,Default Title,,,,,,,,180.0,,,TRUE,,,,,,shopify,1,DENY,15.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSRI-1003.jpg,1,BGSRI-1003,,FALSE,BGSRI-1003 | BG Jewels,Elegant - Silver Ring. Total weight: 15.00g.,-,Apparel & Accessories > Jewelry,,,BGSRI-1003,,,New,FALSE,,,,,,"This is a ring featuring a two-toned design with both silver and gold colors. It showcases an intricate, traditional motif with two gold fish-like figures surrounding a central dark stone, possibly a garnet. The backdrop is a silver, filigree-style pattern that adds depth and detail to the piece. The combination of metal tones and detailed engraving gives it a unique, vintage aesthetic."
BGSRI-1004,bgsri-1004,Elegant - Silver Ring. Total weight: 21.00g.,BG Jewels,Apparel & Accessories > Jewelry,RING,"RING, SS",TRUE,Active,BGSRI-1004,,Title,Default Title,,,,,,,,250.0,,,TRUE,,,,,,shopify,1,DENY,21.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSRI-1004.jpg,1,BGSRI-1004,,FALSE,BGSRI-1004 | BG Jewels,Elegant - Silver Ring. Total weight: 21.00g.,-,Apparel & Accessories > Jewelry,,,BGSRI-1004,,,New,FALSE,,,,,,"This is a multi-stone ring featuring an eclectic design with a modern twist. It has a silver band adorned with three prominent cabochon stones: a green stone, a clear stone surrounded by small diamonds, and a pink stone, each set in a gold bezel. The combination of silver and gold tones adds visual interest, and the asymmetrical arrangement of the stones enhances its contemporary style. The ring's distinctive design makes it a statement piece suitable for both casual and formal wear."
BGSRI-1005,bgsri-1005,Elegant - Silver Ring. Total weight: 13.00g.,BG Jewels,Apparel & Accessories > Jewelry,RING,"RING, SS",TRUE,Active,BGSRI-1005,,Title,Default Title,,,,,,,,150.0,,,TRUE,,,,,,shopify,1,DENY,13.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSRI-1005.jpg,1,BGSRI-1005,,FALSE,BGSRI-1005 | BG Jewels,Elegant - Silver Ring. Total weight: 13.00g.,-,Apparel & Accessories > Jewelry,,,BGSRI-1005,,,New,FALSE,,,,,,"This piece is a statement ring featuring a two-tone metal design, combining silver and gold. It showcases a large, faceted blue stone, likely a sapphire, encircled by small diamonds. The design is embellished with an intricate gold peacock motif, enhancing its traditional and artistic style. The craftsmanship and detailing suggest a unique, artisanal touch."
BGSER-1103,bgser-1103,Elegant - Silver Earrings. set with 0.60ct diamonds (0 pcs) and 14.85ct colour stones (0 pcs). Total weight: 9.72g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1103,,Title,Default Title,,,,,,,,426.67,,,TRUE,,,,,,shopify,1,DENY,9.72,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1103.jpg,1,BGSER-1103,,FALSE,BGSER-1103 | BG Jewels,Elegant - Silver Earrings. set with 0.60ct diamonds (0 pcs) and 14.85ct colour stones (0 pcs). Total weight: 9.72g.,-,Apparel & Accessories > Jewelry,,,BGSER-1103,,,New,FALSE,,,,,,"The image features a pair of earrings with a modern design. They display a geometric style, featuring large, rectangular yellow stones as the central piece, likely citrine or yellow topaz. Above each yellow stone, there is a smaller, diamond-shaped purple stone, possibly an amethyst, set in a silver-colored metal. The metal around the stones is adorned with tiny, clear gemstones, adding a touch of sparkle to the design."
BGSER-1104,bgser-1104,Elegant - Silver Earrings. set with 1.56ct diamonds (0 pcs) and 6.25ct colour stones (0 pcs). Total weight: 8.98g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1104,,Title,Default Title,,,,,,,,816.67,,,TRUE,,,,,,shopify,1,DENY,8.98,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1104.jpg,1,BGSER-1104,,FALSE,BGSER-1104 | BG Jewels,Elegant - Silver Earrings. set with 1.56ct diamonds (0 pcs) and 6.25ct colour stones (0 pcs). Total weight: 8.98g.,-,Apparel & Accessories > Jewelry,,,BGSER-1104,,,New,FALSE,,,,,,"These are earrings featuring a modern design style. The metal appears to be silver with a studded border of small clear stones, possibly diamonds or cubic zirconia. Each earring showcases a larger central stone at the top, which looks like a citrine, and is followed by a geometric drop with multicolored stones, including green and purple gems, possibly peridot and amethyst. The combination of vibrant stones and sparkling accents gives these earrings a contemporary and eye-catching appeal."
BGSER-1105,bgser-1105,Elegant - Silver Earrings. set with 0.95ct diamonds (0 pcs) and 17.10ct colour stones (0 pcs). Total weight: 10.83g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1105,,Title,Default Title,,,,,,,,533.33,,,TRUE,,,,,,shopify,1,DENY,10.83,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1105.jpg,1,BGSER-1105,,FALSE,BGSER-1105 | BG Jewels,Elegant - Silver Earrings. set with 0.95ct diamonds (0 pcs) and 17.10ct colour stones (0 pcs). Total weight: 10.83g.,-,Apparel & Accessories > Jewelry,,,BGSER-1105,,,New,FALSE,,,,,,"These are earrings designed in a floral motif featuring teardrop-shaped stones. The metal setting appears to be silver, complementing the mixed hues of the stones, which range from champagne to smoky quartz tones. The overall style is modern with a touch of elegance, suitable for both casual and formal occasions. The design's simplicity highlights the stones' natural beauty."
BGSER-1106,bgser-1106,Elegant - Silver Earrings. set with 0.62ct diamonds (0 pcs) and 29.30ct colour stones (0 pcs). Total weight: 14.26g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1106,,Title,Default Title,,,,,,,,993.33,,,TRUE,,,,,,shopify,1,DENY,14.26,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1106.jpg,1,BGSER-1106,,FALSE,BGSER-1106 | BG Jewels,Elegant - Silver Earrings. set with 0.62ct diamonds (0 pcs) and 29.30ct colour stones (0 pcs). Total weight: 14.26g.,-,Apparel & Accessories > Jewelry,,,BGSER-1106,,,New,FALSE,,,,,,"These are elegant drop earrings featuring a modern design. They are crafted from silver-colored metal, with an arrangement of alternating green and pink gemstones, likely resembling emeralds and pink sapphires or topaz, set in a clear stone border that could be diamonds or cubic zirconia for added sparkle. The combination of the cool-toned metal and vibrant gemstones gives these earrings a fresh and contemporary look."
BGSER-1107,bgser-1107,Elegant - Silver Earrings. set with 2.37ct diamonds (0 pcs) and 11.65ct colour stones (0 pcs). Total weight: 17.05g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1107,,Title,Default Title,,,,,,,,1290.0,,,TRUE,,,,,,shopify,1,DENY,17.05,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1107.jpg,1,BGSER-1107,,FALSE,BGSER-1107 | BG Jewels,Elegant - Silver Earrings. set with 2.37ct diamonds (0 pcs) and 11.65ct colour stones (0 pcs). Total weight: 17.05g.,-,Apparel & Accessories > Jewelry,,,BGSER-1107,,,New,FALSE,,,,,,"These are chandelier-style earrings featuring a combination of blue and green gemstones, likely sapphires and peridots, set in a silver-toned metal. The earrings have a layered, tiered design that adds to their elegant and sophisticated appearance. Each stone is surrounded by a halo of small, clear crystals, enhancing their sparkle and creating a striking contrast with the main stones. The overall design is modern yet has a luxurious feel, making them suitable for both formal occasions and glamorous events."
BGSER-1108,bgser-1108,Elegant - Silver Earrings. set with 1.08ct diamonds (0 pcs) and 31.25ct colour stones (0 pcs). Total weight: 21.39g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1108,,Title,Default Title,,,,,,,,1090.0,,,TRUE,,,,,,shopify,1,DENY,21.39,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1108.jpg,1,BGSER-1108,,FALSE,BGSER-1108 | BG Jewels,Elegant - Silver Earrings. set with 1.08ct diamonds (0 pcs) and 31.25ct colour stones (0 pcs). Total weight: 21.39g.,-,Apparel & Accessories > Jewelry,,,BGSER-1108,,,New,FALSE,,,,,,"The image shows a pair of earrings featuring a modern design. They are made of metal with a rose gold tone. The earrings are adorned with pink and green stones, likely representing colored gemstones such as sapphires or emeralds. The design features an elegant cascading pattern, combining round-cut stones with larger, central green stones, creating a striking and colorful appearance."
BGSER-1109,bgser-1109,Elegant - Silver Earrings. set with 3.30ct diamonds (0 pcs) and 30.30ct colour stones (0 pcs). Total weight: 38.46g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1109,,Title,Default Title,,,,,,,,2313.33,,,TRUE,,,,,,shopify,1,DENY,38.46,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1109.jpg,1,BGSER-1109,,FALSE,BGSER-1109 | BG Jewels,Elegant - Silver Earrings. set with 3.30ct diamonds (0 pcs) and 30.30ct colour stones (0 pcs). Total weight: 38.46g.,-,Apparel & Accessories > Jewelry,,,BGSER-1109,,,New,FALSE,,,,,,"These are modern-style earrings featuring a unique circular design. The metal appears to be silver, adorned with a vibrant array of green and yellow stones, which could be peridots and citrines or similar gems. The earrings are further embellished with clear stones, possibly diamonds, forming a drop and connecting element that adds elegance. The striking color contrast and contemporary design make these earrings a statement piece."
BGSER-1110,bgser-1110,Elegant - Silver Earrings. set with 3.27ct diamonds (0 pcs) and 43.85ct colour stones (0 pcs). Total weight: 19.42g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1110,,Title,Default Title,,,,,,,,1623.33,,,TRUE,,,,,,shopify,1,DENY,19.42,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1110.jpg,1,BGSER-1110,,FALSE,BGSER-1110 | BG Jewels,Elegant - Silver Earrings. set with 3.27ct diamonds (0 pcs) and 43.85ct colour stones (0 pcs). Total weight: 19.42g.,-,Apparel & Accessories > Jewelry,,,BGSER-1110,,,New,FALSE,,,,,,"The image shows a pair of modern, elegant earrings featuring a dual-metal design with silver and purple details. The earrings are composed of teardrop-shaped pendants, embellished with small, sparkling stones resembling diamonds, creating a sophisticated pattern. The design is sleek and contemporary, well-suited for formal occasions. The use of color and shape gives them a distinctive, stylish flair."
BGSER-1111,bgser-1111,Elegant - Silver Earrings. set with 2.92ct diamonds (0 pcs) and 46.62ct colour stones (0 pcs). Total weight: 28.06g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"EARRINGS, SS",TRUE,Active,BGSER-1111,,Title,Default Title,,,,,,,,1616.67,,,TRUE,,,,,,shopify,1,DENY,28.06,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSER-1111.jpg,1,BGSER-1111,,FALSE,BGSER-1111 | BG Jewels,Elegant - Silver Earrings. set with 2.92ct diamonds (0 pcs) and 46.62ct colour stones (0 pcs). Total weight: 28.06g.,-,Apparel & Accessories > Jewelry,,,BGSER-1111,,,New,FALSE,,,,,,"The image features a pair of earrings crafted in a silver-toned metal. They showcase a floral design adorned with pink gemstones and center pearls, likely representing a modern or contemporary style. Each earring is highlighted by a large, teardrop-shaped yellow gemstone hanging below. The intricate detailing and combination of colors give the earrings an elegant and eye-catching appearance."
BGSNL-1104,bgsnl-1104,Elegant - Silver Necklace. set with 54.55ct colour stones (0 pcs). Total weight: 77.45g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1104,,Title,Default Title,,,,,,,,2101.67,,,TRUE,,,,,,shopify,1,DENY,77.45,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1104.jpg,1,BGSNL-1104,,FALSE,BGSNL-1104 | BG Jewels,Elegant - Silver Necklace. set with 54.55ct colour stones (0 pcs). Total weight: 77.45g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1104,,,New,FALSE,,,,,,"This is a multi-strand necklace featuring beads in a soft green hue, likely made of gemstones such as emeralds or jade. The strands are arranged to create a layered look, and the necklace has gold-toned accents at the top, suggesting a touch of elegance. The design style appears modern with a hint of traditional influence, making it versatile for various occasions. The clasp area includes intricate detailing, enhancing the necklace's overall sophistication."
BGSNL-1105,bgsnl-1105,Elegant - Silver Necklace. set with 54.00ct colour stones (0 pcs). Total weight: 130.76g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1105,,Title,Default Title,,,,,,,,491.67,,,TRUE,,,,,,shopify,1,DENY,130.76,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1105.jpg,1,BGSNL-1105,,FALSE,BGSNL-1105 | BG Jewels,Elegant - Silver Necklace. set with 54.00ct colour stones (0 pcs). Total weight: 130.76g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1105,,,New,FALSE,,,,,,"This is a striking necklace characterized by a silver-toned metal, featuring deep blue stones as the focal points. The stones are angular, bordered by smaller, clear gems, creating a vibrant contrast and enhancing the centerpiece. The design combines elements of modern elegance with traditional craftsmanship, resulting in a piece that is both opulent and sophisticated. The symmetrical arrangement and sparkling accents contribute to its luxurious appearance."
BGSNL-1106,bgsnl-1106,Elegant - Silver Necklace. set with 55.70ct colour stones (0 pcs). Total weight: 64.97g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"NECKLACE, SS",TRUE,Active,BGSNL-1106,,Title,Default Title,,,,,,,,3460.0,,,TRUE,,,,,,shopify,1,DENY,64.97,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGSNL-1106.jpg,1,BGSNL-1106,,FALSE,BGSNL-1106 | BG Jewels,Elegant - Silver Necklace. set with 55.70ct colour stones (0 pcs). Total weight: 64.97g.,-,Apparel & Accessories > Jewelry,,,BGSNL-1106,,,New,FALSE,,,,,,"This image features a necklace composed of multiple strands of green beads, which resemble emeralds or green gemstones. The necklace is strung in a layered style, creating a fuller and elegant appearance. The clasps at the ends have a touch of gold, adding a traditional element to the piece. This style is often associated with classic and timeless elegance, suitable for both formal and semi-formal occasions."
